Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757190944,100,,Aggregated,10.000000,0.000000,3400,4900,5900,7100,9400,11000,12000,12000,13000,13000,13000,254,0,3400.0,4022.2896110476363,31.0914879955817,12578.567482007202,12338.523622047243
1757190945,100,,Aggregated,11.400000,0.000000,3100,4600,5800,6600,9100,11000,12000,12000,13000,13000,13000,274,0,3100.0,3735.1653322085263,31.0914879955817,12578.567482007202,12374.748175182482
1757190946,100,,Aggregated,12.800000,0.000000,2900,4500,5700,6400,9000,11000,12000,12000,13000,13000,13000,288,0,2800.0,3557.334584246746,31.0914879955817,12578.567482007202,12452.465277777777
1757190947,100,,Aggregated,14.600000,0.000000,2600,4400,5300,6000,8700,11000,11000,12000,13000,13000,13000,311,1,2600.0,3298.9641076047046,4.926497989799827,12578.567482007202,12931.681672025723
1757190948,100,,Aggregated,16.100000,0.000000,2200,3800,5000,5800,8600,10000,11000,12000,13000,13000,13000,336,1,2100.0,3059.570204696467,4.926497989799827,12578.567482007202,15937.547619047618
1757190949,100,,Aggregated,16.900000,0.000000,1600,3500,4700,5700,8400,9900,11000,12000,13000,13000,13000,367,1,1600.0,2808.4967113381513,4.926497989799827,12578.567482007202,15839.975476839238
1757190950,100,,Aggregated,17.800000,0.100000,770,3200,4600,5500,8100,9900,11000,12000,13000,13000,13000,381,1,770.0,2708.5025801340616,4.926497989799827,12578.567482007202,16181.517060367454
1757190951,100,,Aggregated,19.600000,0.100000,550,3100,4500,5100,7900,9900,11000,12000,13000,13000,13000,396,1,540.0,2609.9410873311253,4.926497989799827,12578.567482007202,16424.674242424244
1757190952,100,,Aggregated,21.900000,0.100000,250,2900,4400,5000,7700,9700,11000,12000,13000,13000,13000,422,1,240.0,2454.231118756044,4.926497989799827,12578.567482007202,16986.175355450236
1757190953,100,,Aggregated,21.900000,0.100000,180,2700,3900,4800,7600,9600,11000,12000,13000,13000,13000,450,1,170.0,2305.7403318243773,4.926497989799827,12578.567482007202,16840.844444444443
1757190954,100,,Aggregated,22.200000,0.100000,160,2600,3800,4600,7600,9400,11000,12000,13000,13000,13000,467,1,160.0,2225.0719576806946,4.926497989799827,12578.567482007202,16500.85010706638
1757190955,100,,Aggregated,22.100000,0.100000,150,2200,3500,4500,7300,9400,11000,12000,13000,13000,13000,486,1,150.0,2141.840197316669,4.926497989799827,12578.567482007202,16619.639917695473
1757190956,100,,Aggregated,22.000000,0.100000,140,1900,3200,4400,7000,9400,11000,12000,13000,13000,13000,513,1,140.0,2033.2409455944724,4.926497989799827,12578.567482007202,16223.729044834308
1757190957,100,,Aggregated,21.100000,0.100000,130,1700,3200,4400,6900,9300,11000,12000,13000,13000,13000,530,1,130.0,1970.7028227206429,4.926497989799827,12578.567482007202,16080.554716981133
1757190958,100,,Aggregated,21.100000,0.100000,120,830,3000,4100,6500,9100,11000,12000,13000,13000,13000,554,2,120.0,1888.5772203356667,1.9689729961100966,12578.567482007202,15910.198555956678
1757190959,100,,Aggregated,22.100000,0.100000,120,590,2800,3800,6400,9000,11000,12000,13000,13000,13000,579,2,120.0,1810.0585285698858,1.9689729961100966,12578.567482007202,15377.008635578584
1757190960,100,,Aggregated,22.700000,0.100000,110,360,2800,3600,6300,8800,11000,11000,13000,13000,13000,603,2,110.0,1741.1852668522247,1.9689729961100966,12578.567482007202,14852.023217247099
1757190961,100,,Aggregated,21.900000,0.100000,110,240,2600,3500,6000,8700,11000,11000,13000,13000,13000,623,2,110.0,1687.3814447381274,1.9689729961100966,12578.567482007202,15140.449438202248
1757190962,100,,Aggregated,21.000000,0.100000,110,200,2500,3400,5900,8700,11000,11000,13000,13000,13000,638,2,110.0,1649.6537150452928,1.9689729961100966,12578.567482007202,15219.67711598746
1757190963,100,,Aggregated,22.100000,0.100000,110,170,2200,3200,5800,8600,11000,11000,13000,13000,13000,664,2,110.0,1587.6948748898787,1.9689729961100966,12578.567482007202,14629.819277108434
1757190964,100,,Aggregated,22.200000,0.100000,100,170,2100,3100,5800,8600,11000,11000,13000,13000,13000,678,2,100.0,1556.3992457152265,1.9689729961100966,12578.567482007202,14945.035398230088
1757190965,100,,Aggregated,21.700000,0.100000,100,150,1800,3000,5700,8500,11000,11000,13000,13000,13000,705,2,100.0,1499.6787950510063,1.9689729961100966,12578.567482007202,14850.513475177306
1757190966,100,,Aggregated,21.600000,0.100000,100,150,1700,2800,5700,8400,11000,11000,13000,13000,13000,724,2,100.0,1462.2025886824379,1.9689729961100966,12578.567482007202,14464.631215469613
1757190967,100,,Aggregated,21.400000,0.100000,100,140,1500,2800,5500,8300,11000,11000,13000,13000,13000,746,2,99,1422.015293896989,1.9689729961100966,12578.567482007202,14775.33512064343
1757190968,100,,Aggregated,21.800000,0.100000,99,140,760,2700,5500,8100,11000,11000,13000,13000,13000,765,2,99,1388.909971447406,1.9689729961100966,12578.567482007202,14522.444444444445
1757190969,100,,Aggregated,21.800000,0.100000,98,140,550,2600,5100,7900,11000,11000,13000,13000,13000,792,2,98,1344.0719132907022,1.9689729961100966,12578.567482007202,14561.255050505051
1757190970,100,,Aggregated,21.000000,0.000000,96,130,380,2300,5000,7900,10000,11000,13000,13000,13000,817,2,96,1305.1649327542361,1.9689729961100966,12578.567482007202,14323.238678090574
1757190971,100,,Aggregated,21.100000,0.000000,95,130,280,2200,5000,7800,10000,11000,13000,13000,13000,833,2,95,1281.229139759014,1.9689729961100966,12578.567482007202,14150.54861944778
1757190972,100,,Aggregated,21.400000,0.000000,94,130,210,1900,4900,7600,10000,11000,13000,13000,13000,861,2,94,1242.2784525473412,1.9689729961100966,12578.567482007202,14292.2950058072
1757190973,100,,Aggregated,21.300000,0.000000,94,120,190,1800,4900,7600,10000,11000,13000,13000,13000,884,2,94,1211.9447713780635,1.9689729961100966,12578.567482007202,14306.108597285069
1757190974,100,,Aggregated,21.000000,0.000000,93,120,170,1600,4800,7600,9900,11000,13000,13000,13000,909,2,93,1180.131503501893,1.9689729961100966,12578.567482007202,14161.323432343233
1757190975,100,,Aggregated,22.000000,0.000000,92,120,170,1500,4700,7600,9900,11000,13000,13000,13000,927,2,92,1158.4968704079376,1.9689729961100966,12578.567482007202,13942.33872707659
1757190976,100,,Aggregated,22.200000,0.000000,90,120,150,790,4600,7400,9900,11000,13000,13000,13000,949,2,90,1133.0912945870527,1.9689729961100966,12578.567482007202,14126.697576396207
1757190977,100,,Aggregated,22.700000,0.000000,89,120,150,690,4500,7300,9900,11000,13000,13000,13000,973,2,89,1106.7994996116383,1.9689729961100966,12578.567482007202,14412.10277492292
1757190978,100,,Aggregated,22.100000,0.000000,88,110,150,490,4400,7200,9900,11000,13000,13000,13000,997,2,88,1081.5525942318816,1.9689729961100966,12578.567482007202,14587.20260782347
1757190979,100,,Aggregated,21.800000,0.000000,88,110,150,440,4400,7100,9700,11000,12000,13000,13000,1011,2,88,1067.8353680387088,1.9689729961100966,12578.567482007202,14387.454995054402
1757190980,100,,Aggregated,23.000000,0.000000,87,110,140,350,4400,7000,9700,11000,12000,13000,13000,1032,2,87,1047.497140101881,1.9689729961100966,12578.567482007202,14214.508720930233
